symbol,SL32230,SL32246,SL6130,SL6669,SL7393,SL7403,SL7404,SL7625,SL7632
MUCL3,1,0,4,0,3,1,7,2,1
MUL1,957,1073,1707,960,1542,1139,1351,1759,1409
MUPP,14,9,9,13,17,16,2,9,14
MUS81,827,1154,1315,861,1700,984,1458,1682,1415
MUSK,0,8,24,8,24,7,19,14,8
MUSTN1,1,1,1,1,7,1,1,4,4
MUTYH,281,266,271,290,542,221,495,434,351
MVB12A,277,306,314,210,441,242,476,417,325
MVB12B,2025,2918,6070,2500,5338,2682,5546,4209,3703
MVD,3565,2916,2211,1443,2922,1993,3677,3073,2256
MVK,830,833,1194,862,1369,979,1493,1241,968
MVP,1332,1230,2517,544,1651,1659,1486,1198,904
MX1,670,1265,1703,1555,1917,936,962,2040,1550
MX2,38,146,183,120,156,26,87,188,88
MXD1,1238,590,1253,688,1065,824,537,1042,961
MXD3,112,161,129,140,261,93,122,202,157
MXD4,6233,4341,5375,4178,7270,3815,7133,7293,5584
MXI1,2073,1762,3902,2662,4105,2447,3056,3406,3357
MXRA5,41,188,214,96,233,123,65,269,198
MXRA5Y,4,0,3,2,1,1,2,2,0
MXRA7,4416,4986,5666,4473,6609,5117,4125,7214,5699
MXRA8,2296,1871,1385,848,2647,1109,1793,2621,1599
MYADM,1909,2484,3110,1748,2216,1913,2455,3640,2856
MYADML,0,0,6,0,0,0,4,2,2
MYADML2,377,227,265,326,277,250,264,519,334
MYB,17,11,41,19,20,14,12,23,16
MYBBP1A,2232,3998,4039,2616,4439,3128,1818,4899,4010
MYBL1,93,99,339,171,246,212,185,402,191
MYBL2,2,8,9,1,5,1,6,100,4
MYBPC1,423,575,2012,874,1053,816,781,847,1125
MYBPC2,52,46,93,56,12,37,22,80,62
MYBPC3,14,3,22,6,8,8,13,14,13
MYBPH,143,45,62,25,32,132,21,60,35
MYBPHL,88,47,44,55,64,41,37,38,51
MYC,156,152,188,56,124,197,63,518,112
MYCBP,83,72,113,134,147,73,76,152,108
MYCBP2,11486,12286,36175,22000,21963,20232,15116,35858,29899
MYCBP2-AS1,1,2,5,10,14,2,3,13,4
MYCBPAP,78,76,119,90,168,95,91,107,128
MYCL,68,34,194,85,65,43,74,71,74
MYCL-AS1,0,1,1,1,2,0,0,0,1
MYCN,88,108,195,64,143,75,136,111,133
MYCNOS,9,13,25,12,12,11,24,24,7
MYCNUT,2,1,4,1,3,1,1,0,1
MYCT1,114,114,175,86,174,52,95,169,179
MYD88,298,203,631,165,407,625,132,355,212
MYDGF,639,758,992,455,890,707,1232,1125,905
MYEF2,883,1240,2298,1645,2347,1277,1586,2418,2100
MYEOV,4,0,3,3,5,3,3,2,4
MYF5,0,0,0,0,0,0,0,0,0
MYF6,0,0,1,2,1,0,1,3,0
MYG1,1057,1216,1351,1235,1692,1221,1856,1980,1715
MYH1,3,2,6,12,3,8,11,7,2
MYH10,11678,10762,21223,16095,18784,13521,14020,25315,20725
MYH11,1137,3876,2933,1149,3261,4090,1350,9895,2418
MYH13,1,8,21,15,8,8,20,10,13
MYH14,2352,3841,4400,2036,6175,2801,4710,5890,4198
MYH15,49,105,225,137,298,174,183,237,225
MYH2,1,0,11,3,0,0,3,0,0
MYH3,41,89,123,91,190,87,182,139,116
MYH4,5,3,11,1,10,2,5,10,6
MYH6,2,3,8,3,5,2,6,1,2
MYH7,214,164,272,70,214,274,190,341,222
MYH7B,1292,1493,1514,1126,2556,1042,2195,2304,1914
MYH8,1,0,16,8,1,3,11,2,0
MYH9,10534,14555,18036,5522,17621,13464,9254,21463,14421
MYL1,0,0,3,0,1,0,1,0,0
MYL10,0,0,2,0,0,0,1,1,0
MYL12A,204,231,367,100,308,266,282,380,245
MYL12B,1641,1570,2199,1438,1964,1631,2607,2606,2232
MYL2,0,0,0,0,0,1,3,1,0
MYL3,42,68,37,16,60,25,68,54,38
MYL4,1,1,8,3,1,1,2,4,4
MYL5,431,514,373,377,925,279,482,474,452
MYL6,2182,2538,2981,2699,3973,2769,5556,4585,3390
MYL6B,1206,1405,1168,1270,1644,997,2029,1897,1653
MYL7,18,9,8,22,16,10,30,26,26
MYL9,163,559,230,159,368,314,229,707,266
MYLIP,772,634,910,690,1287,756,910,1087,913
MYLK,1082,1711,4277,1425,4714,2735,3206,4760,2824
MYLK-AS1,18,12,22,19,31,14,17,25,21
MYLK-AS2,8,2,4,4,7,3,5,4,2
MYLK2,19,71,49,59,141,26,190,127,131
MYLK3,43,36,70,25,63,39,45,70,44
MYLK4,147,128,208,131,117,140,71,170,106
MYLKP1,2,0,6,4,2,1,1,5,2
MYLPF,1,6,7,1,3,4,5,2,1
MYMK,1,1,6,1,8,6,3,2,1
MYMX,0,0,2,0,0,0,0,4,0
MYNN,262,213,530,350,460,308,259,404,412
MYO10,1311,2654,5002,1881,11384,3391,4953,6748,4508
MYO15A,726,625,883,789,1043,592,463,928,1010
MYO15B,1631,3344,2887,1885,5635,1249,2833,2901,2649
MYO16,572,630,1270,676,959,743,391,871,763
MYO16-AS1,9,3,2,15,17,4,10,7,10
MYO18A,3165,5324,8473,3000,7285,4867,3295,7682,5668
MYO18B,7,12,37,17,27,19,14,32,20
MYO1A,5,2,8,9,11,2,8,17,3
MYO1B,912,825,2164,999,2134,1022,704,1957,1955
MYO1C,938,1631,1532,941,2156,1059,1017,2581,1725
MYO1D,557,896,2339,476,1577,790,1299,1035,777
MYO1E,416,524,1506,333,969,702,670,738,623
MYO1F,224,387,728,265,534,152,391,576,339
MYO1G,28,31,498,26,65,87,32,43,36
MYO1H,12,6,14,10,13,12,10,23,12
MYO3A,6,10,23,6,12,7,12,30,12
MYO3B,13,9,43,14,18,16,33,31,19
MYO3B-AS1,0,0,6,0,2,1,0,1,1
MYO5A,19114,18011,59137,32725,33708,29120,18808,45389,41008
MYO5B,255,237,911,318,539,261,219,648,579
MYO5BP2,0,1,1,9,20,3,5,6,1
MYO5BP3,0,0,2,0,0,0,2,1,0
MYO5C,162,194,292,335,480,136,193,411,442
MYO6,1320,1492,3508,2174,4839,1919,3062,3585,2712
MYO7A,346,430,718,282,569,278,353,854,749
MYO7B,34,309,163,172,141,50,99,208,183
MYO9A,5182,3763,9524,7267,7276,6390,4626,9676,7627
MYO9B,2061,3259,3834,1772,4853,1903,3057,3181,2666
MYOC,1,0,5,0,0,1,2,1,1
MYOCD,53,42,88,23,102,90,32,161,54
MYOCD-AS1,0,0,1,0,0,0,0,0,0
MYOD1,7,0,4,1,5,1,10,4,3
MYOF,332,299,823,209,617,341,138,637,388
MYOG,24,14,23,11,22,30,13,9,8
MYOM1,204,342,369,247,848,278,333,692,481
MYOM2,731,1086,2137,1398,1192,1196,1215,2054,1469
MYOM3,1,2,21,5,2,5,9,4,4
MYORG,1333,1401,2253,715,5175,1985,1294,1957,1602
MYOSLID,1,1,0,1,3,0,1,3,0
MYOT,60,47,118,88,112,71,113,93,82
MYOZ1,10,24,24,8,43,24,35,39,19
MYOZ2,18,15,18,13,27,22,9,13,12
MYOZ3,206,213,461,316,348,225,381,481,453
MYPN,3,2,19,4,2,7,5,3,5
MYPOP,1554,1566,1302,748,1763,1244,1605,1966,1668
MYRF,964,5268,13891,2493,8673,3853,12407,3111,3518
MYRF-AS1,14,29,23,17,36,5,27,25,24
MYRFL,48,8,17,24,47,19,33,45,58
MYRIP,2870,2566,5467,2434,2719,2720,1626,3761,3344
MYSM1,879,840,1964,1633,1900,1398,870,1928,1808
MYT1,191,347,493,252,655,294,294,547,450
MYT1L,11373,9088,26131,14899,18035,13701,13027,25506,22088
MYT1L-AS1,8,8,9,10,10,6,10,14,8
MYZAP,0,0,0,0,0,0,0,0,0
MZB1,6,1,4,1,2,0,2,5,1
MZF1,1781,1614,1572,1471,2896,1302,1772,2278,1941
MZF1-AS1,98,69,95,58,141,61,116,121,113
MZT1,809,809,1743,1118,1328,1074,1195,1446,1370
MZT2A,808,1017,834,552,1214,643,1467,1469,1139
MZT2B,409,516,396,327,610,366,753,704,544
N4BP1,1646,1518,2400,1714,2457,2007,1828,2962,2506
N4BP2,302,121,574,340,444,277,292,430,358
N4BP2L1,902,681,1041,998,1246,685,918,1026,1152
N4BP2L2,1595,1459,3124,3285,4125,2025,2999,3594,3503
N4BP3,1342,1149,2301,975,1466,1106,1114,2281,1855
N6AMT1,382,387,856,412,862,556,571,1056,855
NAA10,788,782,729,876,1489,621,1319,1180,1171
NAA11,4,0,5,1,1,4,2,1,1
NAA15,1120,911,2405,2004,2320,1915,1997,2471,2028
NAA16,560,252,499,567,677,312,468,631,542
NAA20,596,713,1380,1266,1723,1220,1479,1545,1413
NAA25,813,747,1658,1221,1256,831,850,1455,1303
NAA30,1191,1398,2738,1504,1687,1615,1641,2380,2155
NAA35,690,526,1626,1105,1360,1014,1033,1353,1188
NAA38,287,406,268,270,382,224,548,531,387
NAA40,436,680,969,781,1400,591,743,1266,1084
NAA50,1659,1569,4000,1881,2393,2294,1934,3582,2753
NAA60,81,78,85,112,176,79,93,155,123
NAA80,432,611,825,754,906,730,698,1042,745
NAAA,526,411,540,668,793,339,474,855,622
NAALAD2,462,322,550,728,765,241,247,533,559
NAALADL1,42,40,48,19,74,33,60,65,42
NAALADL2,17,31,124,37,87,36,60,93,43
NAALADL2-AS3,0,0,2,0,1,0,1,0,0
NAB1,1008,1138,2043,1773,2225,1143,1405,2313,2069
NAB1P1,0,0,1,0,0,0,0,0,0
NAB2,2051,2212,2085,1629,2518,1458,2191,3174,2476
NABP1,98,94,256,128,128,108,112,242,112
NABP2,917,996,1476,991,1538,1067,1593,1779,1704
NACA,2853,3226,3415,2316,3550,2395,3627,4041,3496
NACA2,0,0,0,0,0,0,0,0,0
NACA3P,0,3,28,7,15,2,19,7,0
NACA4P,2,1,5,0,1,1,2,2,2
NACAD,3009,4935,7833,3636,6705,4029,6491,6708,4968
NACAP10,0,0,1,0,1,0,2,1,0
NACAP2,0,0,4,0,0,0,2,2,0
NACAP5,0,0,1,0,0,1,5,0,0
NACAP6,0,0,0,0,0,0,1,0,2
NACC1,5962,6383,7070,3320,7460,6068,3991,9653,6773
NACC2,4350,5650,9585,3424,12104,8547,4726,7951,7026
NADK,1596,1534,1770,845,1833,1301,1164,2126,1583
NADK2,711,764,1654,646,1761,1141,945,1342,1136
NADSYN1,820,1003,1260,956,2165,736,989,1189,1227
NAE1,444,655,1142,1036,1387,829,930,1113,1017
NAF1,248,271,635,244,341,348,204,529,394
NAGA,355,452,1189,504,824,396,477,889,549
NAGK,1190,1341,2039,1440,2331,1180,2469,2340,2033
NAGLU,159,394,581,289,596,302,678,494,369
NAGPA,1934,2212,1847,2329,3263,1636,2304,2838,2311
NAGS,142,144,147,87,124,81,77,98,132
NAIF1,222,221,348,167,350,247,303,399,301
NAIP,14,12,52,25,27,9,10,26,11
NAIPP3,5,2,5,2,8,2,3,5,1
NALCN,1741,2380,4916,2020,2581,2126,1635,3940,2877
NALCN-AS1,20,14,22,27,48,9,25,21,35
NAMA,40,23,14,18,35,19,18,12,24
NAMPT,967,851,2561,1071,1315,2018,936,1715,1350
NAMPTP1,29,11,118,1,34,74,28,45,11
NAMPTP2,0,0,2,1,0,0,1,2,0
NAMPTP3,0,0,0,0,0,0,0,0,0
NANOG,2,0,3,0,3,2,0,0,3
NANOGNB,0,0,2,0,0,0,2,0,0
NANOGNBP2,0,0,0,0,0,0,0,0,0
NANOGP3,0,0,0,0,0,0,0,0,1
NANOGP6,1,0,4,0,2,0,2,0,2
NANOGP8,1,0,0,1,2,1,3,0,0
NANOS1,211,195,366,198,311,239,264,336,318
NANOS2,15,1,6,1,1,2,3,1,2
NANOS3,171,152,85,88,154,60,201,193,159
NANP,100,90,233,127,159,181,81,228,142
NANS,483,443,734,460,655,497,610,686,578
NAP1L1,7322,7669,16133,14911,16579,10119,17171,17437,15066
NAP1L1P1,19,12,39,28,19,21,20,16,19
NAP1L1P3,3,3,6,3,6,1,5,5,3
NAP1L2,5143,4193,8929,6424,8091,6399,6177,7444,8336
NAP1L3,6459,6777,12920,9195,11115,8087,9645,11211,11681
NAP1L4,2750,2874,5197,3391,5597,3694,4774,5543,4930
NAP1L4P3,2,0,1,0,0,0,2,0,1
NAP1L5,3809,4705,7085,4718,6609,4979,6284,7136,7873
NAP1L6P,30,27,54,41,29,28,54,57,56
NAPA,8026,7426,8277,6426,8889,6509,9424,9837,9164
NAPA-AS1,24,25,16,12,17,8,19,16,10
NAPB,25343,25326,53152,36284,35225,32581,29337,45579,49432
NAPEPLD,2481,1908,5284,3520,3171,2841,2826,3763,3878
NAPG,2744,3229,7156,5648,5256,4569,4138,5819,5988
NAPGP1,0,0,0,0,0,0,0,0,0
NAPRT,411,542,321,140,551,162,356,351,342
NAPSA,44,53,53,31,71,27,39,45,47
NAPSB,25,35,188,21,44,7,38,41,31
NARF,1855,1449,2048,1627,2360,1369,1982,2194,2150
NARS1,5012,4729,10465,7537,10184,7629,8130,9868,9755
NARS1P2,0,0,6,1,0,0,2,0,0
NARS2,283,258,490,281,449,316,323,463,404
NASP,1137,1176,1833,1770,3428,1283,2429,2668,2065
NAT1,4,12,10,8,16,5,9,8,12
NAT10,1348,1426,2431,1456,2221,1724,1318,2291,2010
NAT14,1377,1438,1377,1028,1773,1059,2495,2351,1748
NAT16,54,124,78,32,91,95,111,134,182
NAT2,0,2,2,0,1,0,5,1,1
NAT8,6,12,7,12,16,0,7,12,8
NAT8B,3,2,4,7,3,1,0,3,2
NAT8L,35904,41916,52033,33301,53975,46288,57312,69031,56623
NAT9,1008,795,1366,1194,1795,1043,1706,1501,1291
NAV1,3246,3866,8672,4622,8842,5075,4207,7522,6213
NAV2,1672,1575,2870,1353,3213,1525,1154,2455,2266
NAV2-AS2,1,2,1,1,4,2,2,2,5
NAV2-AS4,0,2,5,5,4,0,2,2,5
NAV2-AS5,1,3,4,7,2,2,5,5,6
NAV3,2563,2391,6056,3025,3827,3019,2179,4651,3880
NAXD,1667,1380,2673,1213,2025,1736,1588,2315,1835
NAXE,1306,1955,1764,1098,1874,1438,2259,2773,1826
NBAS,1879,2086,4980,2451,2921,2961,2062,3836,3348
NBDY,475,544,651,453,622,476,721,763,548
NBEA,4274,4411,14313,6858,7000,6809,4660,10683,9445
NBEAL1,242,205,437,273,471,204,174,373,326
NBEAL2,740,994,1118,869,1853,1128,715,1318,1071
NBEAP2,104,91,241,242,217,207,188,221,182
NBEAP4,0,1,3,0,2,0,0,2,2
NBL1,782,770,599,469,900,464,1368,1174,1057
NBN,683,896,1823,1185,1386,1133,972,1738,1468
NBPF1,838,1644,1630,1750,2024,1006,1765,2620,1446
NBPF17P,0,2,2,0,0,1,0,0,0
NBPF20,0,0,1,0,0,0,1,0,1
NBPF21P,0,0,2,0,0,0,3,0,1
NBPF3,153,223,272,191,200,177,72,269,370
NBPF4,0,0,0,0,0,1,0,2,1
NBPF6,0,0,0,1,0,0,1,0,4
NBPF7,1,0,9,0,3,2,2,2,0
NBR1,2938,3359,7990,3625,6169,4569,3714,6374,5494
NBR2,50,74,210,100,215,107,115,211,135
NCALD,7683,7865,21939,12931,11612,9673,12392,21140,19783
NCAM1,13346,18618,41232,15994,23445,18943,19214,28078,22534
NCAM2,4298,4275,12066,5695,5734,5303,3949,8008,5996
NCAN,5670,7182,14339,5298,15062,9223,5230,12293,9621
NCAPD2,584,835,1574,793,1229,905,908,1684,1056
NCAPD2P1,0,0,1,1,0,1,0,1,0
NCAPD3,504,525,892,492,747,595,415,1000,678
NCAPG,9,12,25,9,12,11,10,156,21
NCAPG2,248,276,604,265,428,288,276,745,430
NCAPGP2,0,0,0,0,0,3,1,5,0
NCAPH,12,9,37,25,26,24,24,88,25
NCAPH2,2502,2704,2536,1829,3005,1941,3122,3510,2575
NCBP1,846,914,2152,1528,1843,1125,1039,1936,1754
NCBP2,1022,1142,2326,1273,2129,1538,1391,2289,1892
NCBP2-AS1,4,2,4,11,6,3,1,12,6
NCBP2AS2,405,514,654,499,607,534,861,883,769
NCBP2L,1,1,4,4,5,1,4,3,3
NCBP3,465,609,1078,571,1254,605,761,1066,881
NCCRP1,3,2,9,0,2,0,1,1,2
NCDN,56199,55001,62370,43243,53880,54070,41606,78772,61281
NCEH1,3301,2668,6838,4281,4167,4543,2578,5044,4878
NCF1,11,12,46,8,19,5,21,25,8
NCF1B,6,4,19,5,8,2,13,11,4
NCF1C,1,3,25,1,8,2,12,7,3
NCF2,16,37,277,20,55,60,52,105,36
NCF4,23,27,106,29,35,31,35,58,22
NCF4-AS1,0,0,0,0,0,0,0,0,0
NCK1,321,240,564,313,452,393,333,538,440
NCK2,3295,2979,3768,2041,3507,2707,2267,3760,3201
NCKAP1,15096,11328,33628,18681,19567,19173,13250,25315,22185
NCKAP1L,27,118,659,63,120,66,136,299,83
NCKAP1P1,0,0,0,0,0,0,0,0,0
NCKAP5,81,236,641,357,844,199,563,619,473
NCKAP5-AS1,0,6,9,8,12,2,5,8,8
NCKAP5-AS2,22,19,33,37,48,16,30,36,38
NCKAP5L,2053,2024,2318,1441,3368,1607,2262,2609,2077
NCKIPSD,5449,4531,9915,7385,9441,6124,8320,9800,9705
NCL,5756,6791,13141,8028,13541,9129,12515,15571,12419
NCLN,2705,3136,2853,1846,3660,2501,3421,4093,3031
NCMAP,1,7,18,2,6,1,23,9,2
NCOA1,7705,5964,13692,8143,10511,8879,5420,12565,10675
NCOA2,2006,1705,5200,2100,3163,2461,1345,3988,3389
NCOA3,921,734,1741,925,1233,995,471,1562,1268
NCOA5,1071,817,1239,747,1501,815,753,1747,1483
NCOA6,3114,2083,4949,2269,3853,2882,1402,4208,3259
NCOA7,5255,4942,15496,10345,8216,8344,6942,11150,11230
NCOA7-AS1,3,5,3,1,3,2,1,0,0
NCOR1,9900,7422,16545,10906,13262,9298,7955,19429,14887
NCOR1P1,1,0,2,1,1,0,3,2,1
NCOR2,20035,21183,17852,7774,23509,12569,10170,26445,19596
NCR1,3,0,8,5,3,2,1,3,1
NCR2,2,0,2,2,2,1,2,0,2
NCR3,5,1,3,1,5,1,6,7,5
NCR3LG1,1033,1086,1857,1556,1574,1023,596,1586,1538
NCRNA00250,2,2,7,2,7,1,3,2,0
NCS1,48432,46977,54291,38424,61452,46843,40547,74589,67133
NCSTN,1234,1669,4459,1998,2705,2298,2037,3095,2475
NCSTNP1,0,0,0,0,0,0,0,0,0
ND1,286010,266859,439480,568776,725999,454142,375184,781405,704439
ND2,208044,209735,421382,469542,606287,353308,356904,602355,592561
ND3,18569,22471,21588,26932,43424,28001,47408,40106,42392
ND4,841483,634756,1342504,1683766,2100324,1204995,701679,2000800,2003794
ND4L,39311,28015,76792,86274,80337,50915,26576,98963,94655
ND5,204841,149601,375703,491234,788809,374291,164527,615081,483459
ND6,31217,24340,77391,78464,139366,86999,49225,108995,95577
NDC1,385,335,1151,530,546,557,422,912,685
NDC80,0,10,8,4,4,2,8,138,6
NDE1,111,239,634,195,499,168,592,306,242
NDE1P2,0,0,5,0,2,0,2,0,0
NDEL1,3179,2628,5591,3682,4128,3600,3677,5519,5193
NDFIP1,11858,11397,23338,15398,15912,15090,15794,19154,19126
NDFIP2,5408,4922,12789,7082,7573,7205,6325,9381,8261
NDFIP2-AS1,0,0,0,0,0,0,0,0,0
NDN,1457,2138,3653,1679,2703,1520,2948,2870,2186
NDNF,29,79,160,32,80,42,25,156,124
NDOR1,902,1015,829,477,1340,565,810,1048,867
NDP,169,242,346,171,432,247,310,359,279
NDP-AS1,2,2,3,0,10,1,1,2,3
NDRG1,4711,6529,13117,4409,10498,6049,11889,8242,7130
NDRG2,20839,18953,31103,14415,65924,32355,39037,39444,37498
NDRG3,7554,7515,18295,12080,10622,10488,7496,15311,14416
NDRG4,55444,49347,72456,61441,68540,57258,58091,76632,69398
NDST1,5170,6711,12862,4763,10035,7336,5507,10728,8589
NDST1-AS1,8,2,5,5,10,3,11,11,8
NDST2,6,12,19,9,16,7,10,22,15
NDST3,619,734,1520,1267,1572,881,840,1762,1926
NDST4,5,5,26,5,6,7,6,15,14
NDUFA1,472,600,808,731,1030,720,1417,1003,1012
NDUFA10,3537,3805,5374,4680,5782,3752,3946,5576,5477
NDUFA11,174,203,174,204,429,177,332,300,281
NDUFA12,471,569,621,572,697,591,1008,780,723
NDUFA12P1,0,0,1,0,0,0,0,0,0
NDUFA13,84,42,30,33,88,32,56,64,45
NDUFA2,206,226,240,236,332,219,387,339,330
NDUFA3,528,572,418,480,714,402,826,650,612
NDUFA3P2,3,2,5,8,3,3,1,7,7
NDUFA3P4,18,8,13,12,14,6,10,27,9
NDUFA3P6,0,1,1,0,0,0,2,1,0
NDUFA4,3616,4713,5329,4263,4811,4710,7117,6553,6327
NDUFA4L2,410,676,633,413,880,476,813,811,717
NDUFA5,3476,4316,7520,5991,7545,5610,6810,7281,7193
NDUFA5P7,0,0,0,0,0,0,0,0,0
NDUFA6,822,887,1071,918,1233,795,1264,1220,1198
NDUFA6-DT,970,593,986,966,1317,1000,1100,1219,976
NDUFA7,24,13,15,22,39,9,18,31,17
NDUFA8,1124,1422,1619,1100,1926,1526,2393,1992,1768
NDUFA8P1,1,3,2,1,2,1,2,2,0
NDUFA9,450,471,1264,900,960,785,670,1114,1089
NDUFA9P1,52,21,23,79,92,20,68,127,98
NDUFAB1,630,915,979,738,884,714,1479,1203,1069
NDUFAB1P1,0,2,1,1,0,0,2,2,6
NDUFAF1,494,399,763,462,838,605,920,740,790
NDUFAF2,178,203,235,220,278,203,377,316,275
NDUFAF3,679,947,838,589,1096,657,1344,1119,867
NDUFAF4,972,1282,2115,1753,1610,1349,1718,2153,2001
NDUFAF5,285,360,610,427,512,372,379,693,552
NDUFAF6,311,374,732,540,537,417,551,817,602
NDUFAF7,388,333,460,367,469,396,278,407,430
NDUFAF8,279,346,264,219,358,230,606,408,336
NDUFB1,206,317,189,219,393,185,407,352,281
NDUFB10,1125,1415,1379,1071,1801,1250,2189,2047,1729
NDUFB10P2,7,4,1,5,10,1,6,16,12
NDUFB11,775,827,647,516,685,562,1224,1032,821
NDUFB11P1,2,0,2,5,3,0,2,2,1
NDUFB1P2,2,0,2,7,6,2,5,3,2
NDUFB2,488,839,780,640,880,593,1338,1203,1010
NDUFB2-AS1,15,15,15,14,20,10,27,19,18
NDUFB2P1,0,0,1,0,0,0,0,0,0
NDUFB3,254,330,361,357,413,297,682,419,416
NDUFB4,737,833,775,596,1011,731,1258,999,808
NDUFB4P1,0,0,2,2,1,0,0,1,0
NDUFB4P10,1,4,5,9,8,3,9,6,3
NDUFB4P11,1,4,2,1,0,1,7,2,3
NDUFB4P12,0,0,1,3,1,0,2,2,0
NDUFB4P2,0,2,0,0,3,0,1,2,1
NDUFB4P3,1,1,5,3,6,0,2,2,5
NDUFB4P5,0,0,0,0,0,0,1,0,0
NDUFB4P6,0,1,1,3,0,0,1,7,4
NDUFB4P7,1,0,0,0,0,0,0,0,0
NDUFB4P8,2,2,1,4,1,3,4,7,3
NDUFB4P9,0,0,2,0,0,1,1,0,0
NDUFB5,1057,1202,2103,1353,1440,1459,1525,2101,1777
NDUFB5P1,0,2,1,4,6,0,1,0,1
NDUFB5P2,0,0,1,0,1,0,1,0,1
NDUFB6,388,503,491,346,490,338,774,571,475
NDUFB7,499,788,470,409,744,482,1062,898,725
NDUFB8,174,273,164,300,342,191,354,257,288
NDUFB8P1,6,0,3,8,8,3,1,8,10
NDUFB8P2,7,6,8,8,9,10,11,8,6
NDUFB9,1180,1416,1391,1091,1512,1207,2549,2383,2078
NDUFB9P3,0,0,1,3,0,0,0,0,2
NDUFC1,497,604,600,454,652,469,972,769,670
NDUFC2,734,759,1127,863,971,837,1530,1163,1092
NDUFC2-KCTD14,0,0,0,0,0,0,0,0,0
NDUFS1,4690,5832,13617,8482,9718,8406,6355,11500,10351
NDUFS2,3084,4015,6704,4430,6081,4963,7340,7733,6041
NDUFS3,1388,1315,1802,1224,2290,1513,2525,2351,2051
NDUFS4,383,393,542,482,532,416,822,624,586
NDUFS5,1209,1555,1292,1356,1925,1424,2796,2196,1903
NDUFS5P1,1,2,6,2,6,0,5,3,2
NDUFS5P2,0,0,1,0,0,0,1,0,0
NDUFS5P6,0,0,2,0,0,0,0,0,0
NDUFS6,429,743,450,265,600,418,961,736,569
NDUFS6P1,4,1,4,6,1,1,2,2,2
NDUFS7,1306,1606,1151,929,1400,913,1991,1484,1265
NDUFS8,1388,1648,1418,1370,2119,1222,2605,2538,2001
NDUFV1,5637,7304,7745,5813,7959,5894,11713,11297,8672
NDUFV2,11,11,23,19,27,13,20,23,19
NDUFV2-AS1,71,85,61,60,92,50,97,93,75
NDUFV3,626,729,750,683,1040,484,961,1088,954
NEAT1,5537,3312,6004,3550,10169,4417,5557,30146,7175
NEB,204,147,319,220,343,285,126,383,279
NEBL,3735,4097,10871,6334,11218,6474,3899,9919,9679
NEBL-AS1,9,20,31,13,28,12,28,33,27
NECAB1,8923,8738,19523,21037,14073,13138,13925,20392,19379
NECAB2,3675,2682,3428,1459,4352,2354,5408,5901,4586
NECAB3,2013,2245,2288,2238,2660,1736,2409,2916,2403
NECAP1,3959,4647,7667,5490,4873,5092,4199,6840,6491
NECAP1P2,8,4,3,9,11,1,1,2,5
NECAP2,327,387,496,345,795,330,573,533,474
NECTIN1,6043,7277,11234,6162,9906,6260,7349,13326,9554
NECTIN2,717,720,1059,305,1213,939,941,1245,889
NECTIN3,411,523,1006,608,941,821,600,1186,923
NECTIN4,3,3,4,3,3,0,7,4,2
NEDD1,70,79,230,86,207,121,116,191,117
NEDD4,87,95,252,105,203,122,73,240,167
NEDD4L,5632,4305,9498,5495,5505,5614,4692,8170,7227
NEDD8,604,687,852,652,1058,878,1662,1225,1004
NEDD8-MDP1,0,0,0,0,0,0,0,0,0
NEDD9,444,638,1044,317,1096,1087,401,1051,980
NEFH,7877,8297,10659,11215,12777,8926,6691,11329,10826
NEFHP1,0,0,2,0,6,1,2,2,2
NEFM,33549,27869,33621,35418,41218,29375,34377,40999,36457
NEFMP1,0,2,4,0,0,2,3,0,0
NEGR1,8763,8653,19844,13458,11053,11414,10410,20337,16657
NEGR1-IT1,1,0,1,2,1,2,0,3,1
NEIL1,1422,1101,980,1949,2305,722,1571,1795,1605
NEIL2,1007,1119,1943,872,1453,1294,1478,1961,1835
NEIL3,1,1,6,2,5,0,7,53,2
NEK1,617,496,1365,1330,1810,997,1446,1552,1435
NEK10,200,209,418,299,311,238,153,378,401
NEK11,212,280,441,380,539,360,387,475,508
NEK2,40,20,59,22,57,35,48,183,52
NEK3,44,111,252,257,629,134,428,215,208
NEK4,924,780,1649,885,1381,1049,704,1451,1178
NEK4P1,0,0,3,0,0,2,1,0,0
NEK4P2,3,3,7,6,10,3,2,11,11
NEK5,38,40,83,92,100,29,58,64,71
NEK6,1019,742,2073,482,1917,1820,654,1556,1228
NEK7,680,913,2242,1178,2484,973,1577,1887,1850
NEK8,68,57,98,75,177,82,102,107,73
NEK9,1085,1205,2062,1269,2332,1282,1311,1771,1552
NELFA,1545,1055,1043,648,1610,938,976,1388,1088
NELFB,5502,5133,5922,3745,7503,5046,6411,8905,6236
NELFCD,1566,1362,2545,1951,2874,1820,2083,2879,2204
NELFE,712,1045,1387,710,1467,927,1778,1646,1422
NELL1,999,1249,3991,1367,1033,1475,1672,2605,1731
NELL2,10427,10630,26498,14223,11929,15944,11902,20352,17073
NEMF,3780,3385,6005,6013,6234,3777,6646,7663,5895
NEMP1,276,171,403,239,335,215,122,439,259
NEMP2,172,222,481,480,365,235,210,424,414
NENF,644,832,712,482,823,514,1589,1073,820
NENFP1,0,0,2,6,3,2,0,2,4
NENFP3,2,0,0,0,2,0,0,0,1
NEO1,1934,2226,6735,2107,4826,3488,2007,3734,3071
NEPRO,736,785,1671,1225,1427,1077,946,1533,1318
