symbol,SL5883,SL5891,SL6658,SL7158,SL7386,SL7409,SL7629,SL7798,SL7809
OR10G2,0,0,0,0,0,1,0,0,1
OR10G3,0,0,0,0,0,0,0,0,0
OR10G4,0,0,0,0,0,0,0,0,0
OR10G6,0,0,0,0,0,1,0,1,1
OR10G7,0,0,0,2,0,0,0,0,1
OR10G8,0,0,0,0,0,1,0,0,1
OR10G9,0,0,0,0,0,0,0,1,0
OR10H1,1,1,1,0,2,0,3,0,4
OR10H2,0,0,0,0,0,0,0,3,0
OR10H3,0,0,0,0,0,1,0,0,0
OR10H4,0,0,0,0,0,0,0,0,1
OR10H5,1,6,6,2,14,2,7,1,1
OR10J1,0,0,0,0,0,2,0,0,1
OR10J2P,0,0,0,0,0,0,0,0,1
OR10J3,0,0,0,0,0,2,0,1,1
OR10J4,0,0,0,0,0,2,0,0,0
OR10J5,0,0,0,0,0,0,0,0,0
OR10J6P,0,0,0,0,0,0,0,0,0
OR10J7P,0,0,0,0,0,1,0,0,3
OR10J8P,0,0,0,0,0,1,0,0,1
OR10J9P,0,0,0,0,0,1,0,0,0
OR10K1,0,0,0,0,0,1,0,0,1
OR10K2,0,0,0,0,0,1,0,0,0
OR10P1,0,0,0,0,0,0,0,0,0
OR10Q1,0,0,0,1,0,0,0,2,0
OR10Q2P,0,0,0,0,0,1,0,0,1
OR10R1P,0,0,1,0,0,0,0,1,2
OR10R2,0,0,0,0,0,0,0,0,0
OR10R3P,0,0,0,0,0,0,0,2,1
OR10S1,0,0,0,0,0,0,0,0,0
OR10T1P,0,0,0,0,0,1,0,0,0
OR10T2,0,0,1,0,0,2,0,0,0
OR10U1P,0,0,0,0,0,0,0,0,0
OR10V1,0,1,3,0,0,1,0,1,2
OR10V2P,1,3,11,13,14,13,7,14,10
OR10V3P,2,1,5,5,5,5,2,5,6
OR10W1,0,0,0,0,0,1,0,0,0
OR10Y1P,0,0,1,0,1,0,0,2,1
OR10Z1,0,0,0,0,0,1,0,0,2
OR11A1,0,0,0,0,0,2,2,1,2
OR11G1P,0,0,1,0,0,0,0,0,1
OR11G2,0,0,0,0,1,1,0,1,0
OR11H1,0,0,0,0,0,0,0,0,0
OR11H12,0,0,0,0,0,0,0,0,0
OR11H13P,0,0,0,0,0,0,0,0,0
OR11H2,0,0,0,0,0,0,0,0,1
OR11H3P,0,0,0,0,0,0,0,0,0
OR11H4,0,1,2,0,1,4,0,1,0
OR11H6,0,0,0,0,0,0,0,0,2
OR11J2P,0,0,0,0,0,0,0,0,0
OR11J5P,0,0,0,0,0,0,0,0,0
OR11K2P,0,0,0,0,0,0,0,0,2
OR11L1,0,0,0,0,2,0,0,0,1
OR11M1P,0,0,0,0,0,0,0,0,1
OR11N1P,0,0,0,0,0,0,0,0,3
OR11Q1P,0,0,0,0,0,0,0,0,1
OR12D1,0,0,1,0,0,0,0,1,1
OR12D3,1,0,0,0,0,0,0,1,0
OR13A1,0,0,7,3,16,7,10,8,5
OR13C3,1,0,5,2,2,2,3,7,3
OR13C4,0,0,0,0,0,0,0,0,1
OR13C6P,0,0,0,0,1,0,0,1,1
OR13C7,0,0,0,0,0,0,0,0,0
OR13C8,0,0,1,1,1,1,0,2,1
OR13C9,0,0,0,0,1,0,0,1,1
OR13D1,0,3,3,1,2,1,2,7,2
OR13D2P,0,0,0,0,1,1,2,1,2
OR13D3P,0,1,1,0,3,2,3,4,0
OR13E1P,119,161,348,246,412,218,601,186,233
OR13F1,0,0,1,1,1,1,2,2,0
OR13G1,0,0,0,0,0,1,0,0,0
OR13H1,0,0,0,0,0,0,0,0,0
OR13I1P,0,0,1,2,5,0,2,7,4
OR13J1,7,15,53,21,49,21,30,44,22
OR13K1P,0,0,0,0,0,1,0,0,1
OR13Z1P,0,0,1,1,0,0,0,1,1
OR13Z3P,0,0,0,0,0,1,0,0,0
OR14A16,0,0,0,0,0,0,0,0,2
OR14A2,0,0,2,0,0,1,0,0,0
OR14C36,0,0,0,0,0,0,0,0,0
OR14I1,46,61,101,75,153,91,144,156,59
OR14J1,0,0,1,0,0,0,0,0,0
OR14K1,0,0,0,0,0,1,0,0,3
OR1A1,1,0,2,0,0,1,0,1,2
OR1A2,0,0,3,0,0,0,2,1,2
OR1AA1P,0,0,0,0,0,0,0,0,0
OR1AB1P,0,0,1,1,0,1,0,1,1
OR1C1,0,0,0,0,0,0,1,0,0
OR1D2,1,1,1,2,3,6,0,2,1
OR1D4,0,0,0,0,1,0,0,0,0
OR1D5,0,1,3,1,0,1,0,0,0
OR1E1,0,0,1,2,2,0,0,1,1
OR1E2,2,0,0,0,0,3,1,2,5
OR1E3,0,0,0,0,1,2,0,2,1
OR1F1,24,38,79,64,101,50,58,47,38
OR1F12,2,0,1,5,7,4,1,3,4
OR1F2P,2,0,7,8,3,7,6,8,7
OR1G1,1,1,2,0,3,0,0,0,1
OR1H1P,5,13,27,21,18,10,9,0,10
OR1I1,0,0,0,0,0,0,0,0,1
OR1J1,0,0,0,0,1,2,1,0,0
OR1J2,0,0,0,0,2,1,0,1,0
OR1J4,0,0,0,0,0,0,0,0,0
OR1K1,2,0,4,2,4,4,3,4,7
OR1L1,1,0,1,0,2,0,0,0,1
OR1L3,3,6,7,9,13,5,3,2,7
OR1L4,0,0,4,1,0,1,1,2,4
OR1L6,2,1,3,3,2,3,2,1,1
OR1L8,2,1,7,7,5,5,10,5,6
OR1M1,0,0,0,0,0,0,0,0,2
OR1N1,0,0,2,0,1,0,1,0,0
OR1N2,0,2,0,2,0,3,2,1,2
OR1P1,0,1,1,0,0,0,1,0,1
OR1Q1,1,3,2,2,1,0,3,1,1
OR1R1P,1,0,0,1,0,1,0,0,0
OR1S2,0,0,0,0,0,0,0,0,0
OR1X1P,0,0,1,0,0,2,0,0,0
OR1X5P,0,0,0,0,0,0,0,0,0
OR2A1,0,0,0,0,0,0,0,0,0
OR2A12,0,0,1,0,0,1,0,1,1
OR2A14,0,0,0,0,0,0,1,0,0
OR2A15P,0,0,0,0,0,1,0,0,0
OR2A2,0,0,0,0,0,4,0,0,0
OR2A20P,0,0,0,0,0,0,2,0,0
OR2A25,0,0,0,0,0,0,0,0,0
OR2A4,0,0,1,1,1,0,1,1,0
OR2A42,0,0,0,0,0,0,0,1,0
OR2A5,0,0,0,0,0,0,0,0,1
OR2A7,2,0,4,0,1,0,1,2,5
OR2AD1P,0,0,0,0,0,0,0,0,1
OR2AE1,0,1,3,2,0,2,0,4,2
OR2AF1P,0,0,0,0,0,0,0,0,0
OR2AG2,4,1,4,3,8,4,6,4,6
OR2AI1P,0,0,0,0,0,1,0,0,0
OR2AJ1,0,1,4,6,3,0,5,0,1
OR2AK2,2,0,4,6,0,0,0,3,0
OR2AM1P,0,0,1,0,0,0,0,0,0
OR2AP1,0,0,0,0,0,0,0,0,0
OR2AQ1P,0,0,0,0,0,2,0,0,0
OR2AS2P,0,0,0,0,0,0,0,0,0
OR2AT1P,0,0,5,0,0,3,1,3,5
OR2AT2P,1,1,0,1,1,1,0,2,2
OR2AT4,0,0,2,0,1,2,0,5,1
OR2B11,0,0,0,0,2,4,2,1,2
OR2B2,0,0,1,0,0,0,0,1,0
OR2B3,0,0,0,0,0,0,0,0,1
OR2B6,0,0,0,0,0,0,1,0,0
OR2B7P,0,0,2,0,0,0,0,3,1
OR2B8P,0,0,1,1,2,2,0,3,5
OR2BH1P,0,0,0,0,0,0,4,0,0
OR2C1,7,6,20,12,28,11,18,17,21
OR2C3,0,0,0,0,0,0,1,1,2
OR2D2,1,3,0,0,5,1,2,2,2
OR2D3,2,3,6,1,4,3,11,4,4
OR2F1,0,0,0,0,0,0,1,0,0
OR2F2,0,0,0,0,1,0,0,1,0
OR2G1P,0,0,0,0,0,0,0,0,1
OR2G2,0,0,0,0,0,2,0,0,2
OR2G3,0,0,0,0,0,1,0,1,1
OR2G6,1,0,3,0,2,2,0,1,4
OR2H1,0,0,1,1,1,1,1,1,2
OR2H2,4,19,15,11,23,15,10,20,17
OR2J1,0,0,0,0,0,0,0,1,0
OR2J2,0,0,0,0,0,0,0,0,0
OR2J3,0,0,0,0,0,2,0,0,2
OR2J4P,0,0,0,0,0,1,0,0,0
OR2K2,2,0,0,1,0,3,2,1,2
OR2L13,123,76,95,452,67,106,148,80,95
OR2L1P,2,2,3,4,0,0,3,0,2
OR2L2,5,2,4,15,1,5,9,7,9
OR2L3,0,2,1,3,0,1,4,2,4
OR2L5,2,0,3,1,0,2,5,4,4
OR2L6P,4,1,2,5,2,6,1,5,4
OR2L9P,2,1,3,1,1,2,1,4,1
OR2M2,0,0,1,1,0,2,0,0,0
OR2M3,1,1,3,4,1,2,0,4,2
OR2M4,3,2,6,13,1,5,4,3,5
OR2M5,0,0,1,0,1,1,0,2,0
OR2M7,0,1,0,2,0,0,0,3,1
OR2P1P,0,0,0,0,0,0,0,0,0
OR2Q1P,0,0,0,0,0,0,0,0,0
OR2R1P,0,0,0,0,0,0,0,0,0
OR2T1,1,0,0,0,0,0,0,0,0
OR2T10,0,0,1,2,1,0,2,0,0
OR2T12,1,0,2,0,0,1,1,2,2
OR2T2,0,0,0,0,0,0,0,0,0
OR2T27,0,0,0,1,0,0,0,0,0
OR2T29,0,0,0,0,0,1,0,0,0
OR2T3,0,0,1,0,0,0,0,0,0
OR2T33,0,0,4,4,2,3,2,1,3
OR2T34,0,0,1,0,0,0,0,0,0
OR2T35,0,0,0,0,0,0,0,0,0
OR2T4,2,3,7,4,2,5,2,1,0
OR2T5,0,0,1,0,0,0,0,0,1
OR2T6,0,0,2,4,0,0,0,0,0
OR2T7,0,0,0,0,0,0,0,0,0
OR2T8,1,1,6,10,4,2,6,3,6
OR2U1P,0,0,1,0,0,1,0,0,2
OR2U2P,0,0,1,0,0,4,0,0,0
OR2V1,0,0,3,0,1,1,1,0,1
OR2V2,0,0,0,0,0,1,1,2,0
OR2W1,0,0,0,0,0,0,0,0,1
OR2W2P,0,0,1,0,0,0,0,1,0
OR2W3,73,52,130,163,144,50,144,68,104
OR2W4P,0,0,0,0,0,0,0,1,0
OR2W5P,0,0,2,0,0,1,0,0,0
OR2W6P,0,0,1,0,0,0,1,1,0
OR2Y1,0,0,0,0,0,1,0,0,2
OR2Z1,0,0,1,0,0,0,0,2,1
OR3A1,0,1,1,2,3,2,3,1,1
OR3A2,4,6,20,17,15,2,8,6,8
OR3A3,0,2,1,0,2,1,2,1,3
OR3A4P,0,0,2,0,0,0,1,0,0
OR3B1P,0,0,0,0,0,0,1,0,0
OR3D1P,1,0,0,0,0,1,0,0,0
OR4A11P,0,0,0,0,0,3,0,0,1
OR4A12P,0,0,0,0,0,0,0,0,0
OR4A13P,0,0,0,0,0,2,0,1,4
OR4A15,0,0,0,0,0,1,1,0,1
OR4A16,0,0,1,0,1,1,0,1,0
OR4A17P,0,0,0,0,0,0,0,0,2
OR4A18P,0,0,0,0,0,0,0,0,0
OR4A19P,0,0,0,0,1,0,0,0,0
OR4A1P,0,0,0,0,0,0,0,0,0
OR4A21P,0,0,0,0,0,0,0,0,2
OR4A2P,0,0,1,0,0,0,0,0,2
OR4A3P,0,0,0,0,1,0,0,0,1
OR4A40P,0,0,0,0,0,0,0,0,2
OR4A41P,0,0,0,0,1,0,0,0,1
OR4A42P,0,0,0,0,0,1,0,0,0
OR4A43P,0,0,0,0,0,1,0,0,0
OR4A44P,0,0,0,0,0,0,0,0,0
OR4A45P,0,0,0,0,0,0,0,0,0
OR4A46P,0,0,0,0,0,1,0,0,1
OR4A47,0,0,0,0,0,0,0,0,0
OR4A49P,0,0,0,0,0,1,0,0,2
OR4A4P,0,0,0,0,0,0,0,0,0
OR4A5,0,0,0,0,0,0,0,0,1
OR4A6P,0,0,0,0,0,0,0,0,1
OR4A7P,0,0,0,1,0,2,0,0,1
OR4A8,0,0,0,0,0,3,0,0,1
OR4A9P,0,0,0,0,0,1,0,0,0
OR4B1,0,0,0,0,0,0,0,0,0
OR4B2P,0,0,0,0,0,0,0,0,0
OR4C10P,0,0,0,0,0,0,0,0,1
OR4C11,0,0,0,0,0,0,0,0,0
OR4C12,0,0,1,0,0,1,0,0,1
OR4C13,0,0,0,0,0,0,0,0,0
OR4C14P,0,0,0,0,0,0,1,1,0
OR4C15,0,0,0,0,0,1,0,0,1
OR4C3,0,0,1,0,0,3,0,0,1
OR4C46,0,0,0,0,0,0,0,0,3
OR4C5,0,0,0,0,0,0,0,0,0
OR4C50P,0,0,0,0,0,0,0,0,0
OR4C6,0,0,1,0,0,2,0,0,0
OR4C7P,0,0,0,0,0,0,0,0,0
OR4C9P,0,0,0,0,0,0,0,0,0
OR4D1,0,0,1,0,1,0,1,1,0
OR4D10,0,0,0,0,0,0,0,1,0
OR4D11,0,0,0,0,0,0,0,0,2
OR4D2,0,0,0,0,0,0,0,0,0
OR4D5,0,0,0,0,0,0,0,0,2
OR4D6,0,0,1,0,1,1,0,0,0
OR4D7P,0,0,0,0,0,0,0,0,1
OR4D8P,0,0,0,0,0,0,0,0,1
OR4D9,0,0,0,0,0,2,0,0,1
OR4E2,0,0,0,0,0,0,0,1,0
OR4F13P,0,0,0,0,1,1,0,0,1
OR4F14P,0,0,0,0,0,0,0,0,0
OR4F15,0,0,0,0,0,1,0,0,0
OR4F17,0,0,0,0,0,1,0,0,2
OR4F1P,0,0,0,0,0,0,0,0,0
OR4F21,0,0,0,0,0,0,1,0,0
OR4F28P,0,0,0,0,0,0,0,0,0
OR4F2P,0,0,0,0,0,0,0,0,0
OR4F3,0,0,0,0,0,0,0,0,0
OR4F4,0,0,1,0,0,1,0,1,0
OR4F5,0,0,0,0,0,1,0,0,0
OR4F6,0,0,0,0,0,1,0,1,0
OR4F7P,0,0,0,0,0,0,0,0,0
OR4F8P,0,0,0,0,0,0,0,0,0
OR4G4P,0,0,0,0,0,0,0,0,2
OR4H12P,0,0,0,0,0,1,0,1,2
OR4K1,0,0,1,0,0,0,0,3,2
OR4K11P,0,0,0,0,0,0,0,0,0
OR4K12P,0,0,0,0,0,0,0,1,0
OR4K13,0,0,0,0,0,0,0,0,0
OR4K14,0,0,0,0,0,1,0,0,0
OR4K15,0,0,0,0,0,0,0,0,0
OR4K17,0,0,0,0,0,0,0,0,0
OR4K2,0,0,1,0,0,0,0,0,0
OR4K3,0,0,0,0,0,0,0,1,1
OR4K5,0,0,0,0,0,1,0,1,0
OR4K6P,0,0,0,0,0,0,0,0,1
OR4K7P,0,0,0,0,0,2,0,0,0
OR4K8P,0,0,0,0,0,0,0,0,0
OR4L1,0,0,0,0,0,0,0,0,1
OR4M1,0,0,0,0,0,0,0,0,1
OR4N1P,0,0,0,0,0,1,0,0,1
OR4N2,0,0,2,0,0,1,0,0,6
OR4N3P,0,0,1,0,0,3,0,0,2
OR4N4,0,0,0,0,0,1,0,0,0
OR4N5,0,0,0,0,0,1,0,0,1
OR4P1P,0,0,0,0,0,0,0,0,0
OR4P4,0,0,0,0,0,0,0,0,0
OR4Q3,0,0,0,0,0,1,0,0,4
OR4R3P,0,0,0,0,0,0,0,0,0
OR4S1,0,0,0,0,0,0,0,0,0
OR4S2,0,0,0,0,0,0,0,0,0
OR4T1P,0,0,0,0,0,0,0,0,0
OR4U1P,0,0,0,0,0,2,0,0,0
OR4V1P,0,0,0,0,0,0,0,0,0
OR4X1,0,0,0,0,0,0,0,0,0
OR4X2,0,0,1,0,0,2,0,0,3
OR4X7P,0,0,0,0,0,0,0,0,1
OR51A10P,0,0,0,0,0,1,1,1,1
OR51A2,0,0,0,0,0,0,0,0,0
OR51A3P,0,0,0,0,0,0,0,1,2
OR51A4,0,0,0,0,0,0,0,1,0
OR51A5P,0,0,0,0,0,1,0,0,1
OR51A6P,0,0,0,0,0,0,0,0,0
OR51A7,0,0,1,0,0,0,0,0,1
OR51A9P,0,0,0,0,0,0,0,2,1
OR51B3P,1,0,0,1,0,2,2,3,1
OR51B4,0,0,0,1,3,1,1,1,2
OR51B5,0,0,1,0,0,3,1,4,2
OR51B6,0,1,3,0,0,0,1,0,3
OR51B8P,0,0,3,1,0,1,0,0,1
OR51C4P,0,0,0,1,0,1,0,1,0
OR51D1,0,0,0,0,0,0,0,0,0
OR51E1,3,9,5,1,12,5,6,4,11
OR51E2,4,7,14,11,5,12,27,10,11
OR51F2,0,0,0,0,0,2,0,0,2
OR51F3P,0,0,0,0,0,0,0,0,1
OR51F4P,0,0,0,0,0,1,0,0,0
OR51G2,0,0,0,0,0,0,0,0,0
OR51H1,0,0,0,0,0,2,0,0,0
OR51I1,0,0,0,0,0,0,0,0,2
OR51I2,0,0,0,1,0,0,0,0,0
OR51J1,0,0,8,1,1,0,2,1,2
OR51K1P,0,0,2,0,0,1,0,1,0
OR51L1,0,0,0,0,0,1,0,0,2
OR51M1,0,0,1,0,0,1,1,0,0
OR51N1P,0,0,0,0,0,1,0,0,1
OR51P1P,0,0,0,0,0,2,0,0,1
OR51Q1,3,0,7,0,2,0,0,0,0
OR51R1P,0,0,0,0,0,1,0,0,1
OR51S1,0,0,0,0,0,1,0,1,0
OR51T1,0,0,0,0,1,0,0,0,0
OR51V1,1,0,0,0,0,0,0,0,2
OR52A1,0,0,0,1,0,1,0,0,0
OR52A5,0,0,0,0,0,2,1,1,0
OR52B1P,0,0,2,0,1,1,0,1,1
OR52B2,1,1,1,0,1,1,2,4,1
OR52B3P,0,4,5,2,4,1,1,2,2
OR52B4,0,0,0,0,1,1,2,0,1
OR52B6,0,1,3,1,0,2,3,2,3
OR52D1,0,0,0,0,0,0,2,1,2
OR52E1,0,0,0,0,0,0,0,0,0
OR52E2,0,0,0,0,0,0,0,1,1
OR52E3P,0,0,0,0,0,2,0,0,0
OR52E4,0,0,0,0,0,0,0,0,0
OR52E6,0,0,1,0,0,2,1,0,0
OR52E7P,0,0,3,0,0,1,0,0,1
OR52E8,0,0,0,0,0,2,0,0,0
OR52H1,0,1,3,0,0,1,1,0,1
OR52H2P,0,0,1,1,0,1,1,1,1
OR52I1,0,1,1,0,0,1,0,0,1
OR52I2,0,0,0,0,0,0,0,0,0
OR52J1P,0,0,0,0,0,0,0,0,1
OR52J2P,0,0,0,0,0,2,0,0,0
OR52J3,0,0,0,0,0,2,0,0,1
OR52K1,0,0,0,0,0,0,0,0,0
OR52K2,0,0,0,0,1,0,1,0,1
OR52L1,0,0,0,0,1,0,2,1,0
OR52L2P,0,0,1,0,0,0,0,1,0
OR52M1,0,0,0,0,0,0,0,0,0
OR52M2P,0,0,0,0,0,1,1,1,0
OR52N1,0,0,0,0,0,1,0,0,1
OR52N2,0,0,3,3,1,3,7,1,1
OR52N3P,0,0,0,0,0,1,0,0,2
OR52N4,2,1,5,6,6,9,3,3,3
OR52N5,0,0,2,1,0,0,0,1,0
OR52P1P,0,2,3,1,3,2,2,2,1
OR52P2P,0,0,1,0,0,0,1,1,2
OR52S1P,0,0,0,0,0,0,0,0,2
OR52T1P,0,0,0,0,1,3,0,1,3
OR52U1P,0,0,3,0,0,0,1,1,0
OR52V1P,1,0,1,0,2,0,0,0,3
OR52W1,5,10,9,8,11,4,7,8,4
OR52Z1,0,0,0,0,0,0,0,0,0
OR56A1,0,0,0,0,0,1,0,0,0
OR56A3,0,0,0,0,1,0,0,1,3
OR56A4,0,0,0,0,0,0,0,2,0
OR56A5,1,0,3,2,1,2,0,2,2
OR56A7P,0,0,0,0,0,0,0,0,0
OR56B1,0,0,0,0,0,0,0,1,0
OR56B3P,0,0,1,0,0,0,0,1,0
OR56B4,0,0,1,0,1,2,0,0,1
OR5A1,0,0,0,0,0,3,0,0,1
OR5A2,0,0,0,0,0,0,0,0,1
OR5AC1,0,0,0,0,0,0,1,0,0
OR5AC2,0,0,0,0,0,1,0,0,1
OR5AK1P,0,0,0,0,0,0,0,0,0
OR5AK2,0,0,0,0,0,1,0,0,1
OR5AK3P,0,0,0,0,0,0,0,0,2
OR5AL1,0,0,0,0,0,0,0,0,0
OR5AL2P,0,0,0,0,0,0,0,0,1
OR5AM1P,0,0,0,0,0,0,0,0,1
OR5AN1,0,0,0,0,0,0,0,0,0
OR5AN2P,0,0,0,0,0,1,0,0,1
OR5AO1P,0,0,1,0,0,0,1,0,2
OR5AP1P,0,0,0,0,0,0,0,1,0
OR5AP2,0,0,0,0,0,0,0,0,0
OR5AR1,0,0,1,0,0,0,0,0,1
OR5AS1,0,0,0,0,0,0,0,0,0
OR5AU1,1,0,0,0,0,0,0,0,1
OR5AW1P,0,0,0,0,0,0,0,0,0
OR5AZ1P,0,2,0,1,1,2,0,0,1
OR5B10P,0,0,0,0,0,0,0,0,0
OR5B12,0,1,3,1,0,0,1,3,1
OR5B15P,0,0,0,0,0,2,0,1,0
OR5B17,0,0,2,0,0,2,1,0,0
OR5B19P,0,0,0,0,0,0,0,2,0
OR5B2,0,0,0,0,0,0,0,2,0
OR5B21,0,0,1,0,1,0,0,0,0
OR5B3,0,0,0,0,0,0,0,0,1
OR5BB1P,0,0,0,0,0,1,0,0,0
OR5BC1P,0,0,0,0,2,0,0,0,1
OR5BH1P,0,0,0,0,1,1,1,1,3
OR5BJ1P,1,1,1,0,3,3,1,1,1
OR5BL1P,0,0,0,0,0,0,1,0,1
OR5BN1P,0,0,0,0,0,0,0,0,1
OR5BN2P,0,0,0,0,0,2,0,1,0
OR5BQ1P,0,0,0,0,0,0,0,1,1
OR5BR1P,0,0,1,0,0,0,0,2,1
OR5BT1P,0,0,10,4,6,3,4,5,8
OR5C1,1,1,2,2,6,2,2,4,1
OR5D14,0,0,0,0,0,1,0,0,0
OR5D15P,0,0,0,2,0,1,0,0,0
OR5D16,0,0,1,0,0,0,0,1,0
OR5D17P,0,0,0,0,0,2,0,0,2
OR5D18,0,0,0,0,0,0,0,0,0
OR5F1,0,0,0,0,0,0,0,0,1
OR5F2P,0,0,0,0,0,0,0,0,0
OR5G1P,0,0,0,0,0,0,0,0,1
OR5G3,0,0,1,0,0,0,1,0,1
OR5H1,0,0,0,0,0,0,0,0,1
OR5H14,0,0,0,0,0,0,0,0,0
OR5H15,0,0,0,0,0,0,0,0,0
OR5H2,0,0,1,0,0,2,0,0,0
OR5H3P,0,0,0,0,0,0,0,0,0
OR5H4P,0,0,0,1,0,0,0,0,0
OR5H5P,0,0,0,0,0,0,0,0,1
OR5H6,0,0,0,0,0,1,0,0,0
OR5H7P,0,0,0,0,0,0,0,1,0
OR5I1,0,0,0,0,0,0,1,0,0
OR5J1P,0,0,0,0,0,0,0,0,5
OR5J2,0,0,0,0,0,1,0,0,0
OR5J7P,0,0,0,0,0,0,0,0,1
OR5K1,0,0,0,1,0,0,0,0,0
OR5K2,1,1,3,3,11,1,2,2,1
OR5K3,0,0,0,0,0,0,0,0,0
OR5K4,0,0,0,0,0,1,0,0,0
OR5L2,0,0,0,0,0,0,0,0,0
OR5M1,0,0,0,0,0,0,0,0,0
OR5M10,0,0,0,0,0,1,0,0,0
OR5M11,0,0,1,0,0,1,0,0,0
OR5M12P,0,0,0,0,0,0,0,0,0
OR5M3,0,0,0,0,0,0,0,1,0
OR5M4P,0,0,0,0,0,2,0,0,0
OR5M5P,0,0,0,0,0,0,0,0,1
OR5M6P,0,0,0,0,0,0,0,0,0
OR5M7P,0,0,0,0,0,0,0,0,0
OR5M8,0,0,0,0,0,1,0,0,2
OR5M9,0,0,0,0,0,0,0,0,0
OR5P1P,0,0,1,0,0,0,0,0,1
OR5P2,0,0,1,0,0,0,0,0,1
OR5P3,0,0,0,0,0,0,0,0,1
OR5P4P,0,0,0,0,1,0,0,1,0
OR5S1P,0,0,1,0,0,0,0,0,0
OR5T1,0,0,0,0,0,0,0,0,1
OR5T2,0,0,0,0,0,0,0,0,1
OR5T3,0,0,0,0,0,0,0,0,0
OR5V1,0,0,2,2,0,1,1,0,0
OR5W1P,0,0,0,0,0,1,0,0,0
OR5W2,0,0,0,1,0,0,0,1,1
OR6A2,3,2,2,2,2,2,5,1,2
OR6B1,0,0,0,0,0,0,0,0,0
OR6B2,0,0,2,0,0,0,0,0,2
OR6B3,0,0,0,0,0,0,2,1,3
OR6C1,0,0,0,0,0,1,0,0,0
OR6C2,0,0,0,0,0,1,0,2,0
OR6C3,0,0,0,0,0,0,0,0,0
OR6C4,0,0,0,0,0,0,0,0,0
OR6C5P,0,0,0,0,0,0,0,0,0
OR6C6,0,0,0,0,0,1,0,0,1
OR6C64P,0,0,0,0,0,0,0,0,0
OR6C65,0,0,1,0,0,0,0,0,1
OR6C68,0,0,1,0,0,2,0,0,0
OR6C69P,0,0,0,0,0,0,0,0,2
OR6C70,0,0,0,0,0,0,0,0,1
OR6C72P,0,0,0,0,0,3,0,0,1
OR6C74,0,0,0,0,0,0,0,0,1
OR6C75,0,0,2,1,0,1,0,1,0
OR6C76,0,0,1,0,0,1,1,0,0
OR6C7P,0,0,0,0,0,1,0,0,3
OR6E1P,2,4,4,5,8,3,6,4,11
OR6F1,0,0,0,0,0,0,1,0,1
OR6J1,0,0,0,0,0,1,1,0,1
OR6K1P,0,0,0,0,0,1,0,0,0
OR6K2,0,0,0,0,0,0,0,0,0
OR6K3,0,0,0,0,2,2,0,0,0
OR6K4P,0,0,0,0,0,1,0,0,1
OR6K6,0,0,0,0,0,0,0,0,0
OR6L1P,11,20,29,11,9,7,16,21,2
OR6L2P,11,17,31,19,17,12,22,10,12
OR6M1,0,0,1,0,0,5,1,1,1
OR6M3P,0,0,0,0,0,0,0,0,0
OR6N1,0,0,0,0,0,0,1,0,0
OR6N2,0,0,1,0,0,0,0,0,0
OR6P1,0,0,0,0,0,0,0,0,0
OR6R1P,1,0,2,1,0,3,1,1,1
OR6S1,0,0,0,0,0,0,0,0,2
OR6T1,0,1,0,0,0,0,0,1,1
OR6V1,4,4,10,25,10,10,12,13,24
OR6X1,0,0,2,0,1,0,1,0,1
OR6Y1,0,0,0,0,1,3,0,0,0
OR7A10,0,0,0,0,0,0,0,0,0
OR7A11P,0,0,0,0,0,2,0,1,0
OR7A17,0,0,0,0,1,4,0,0,1
OR7A19P,0,0,0,0,0,1,1,1,3
OR7A5,1,2,4,8,6,7,1,3,6
OR7C1,3,2,3,0,1,3,3,1,1
OR7C2,0,0,1,0,0,0,0,0,2
OR7D2,3,7,24,15,10,12,7,15,7
OR7D4,0,0,0,0,0,1,0,0,1
OR7E100P,0,3,0,0,2,4,2,3,5
OR7E101P,0,0,0,0,0,0,0,0,0
OR7E102P,1,5,10,11,8,4,4,3,9
OR7E103P,0,0,0,0,0,0,1,0,2
OR7E105P,1,0,0,0,1,0,0,0,1
OR7E106P,0,0,0,0,1,0,1,0,0
OR7E108P,0,0,0,0,0,1,1,0,0
OR7E109P,0,0,0,0,0,0,0,0,0
OR7E10P,0,0,0,0,0,2,0,0,0
OR7E110P,0,0,0,0,2,0,5,1,2
OR7E111FP,0,0,1,0,1,1,0,0,2
OR7E111P,0,0,2,0,0,3,0,1,0
OR7E116P,0,0,0,0,0,1,0,0,0
OR7E117P,0,0,0,0,0,0,0,0,1
OR7E121P,0,0,0,0,0,0,0,0,0
OR7E125P,1,4,1,9,6,4,1,4,3
OR7E128P,13,13,19,17,24,14,25,14,32
OR7E129P,0,0,0,0,0,1,0,0,0
OR7E12P,3,2,16,2,6,7,1,0,7
OR7E130P,0,0,0,0,0,0,0,0,2
OR7E136P,0,0,4,0,3,4,5,0,0
OR7E140P,0,0,0,1,0,0,0,0,0
OR7E145P,0,0,0,0,0,0,0,0,2
OR7E148P,0,0,0,0,0,0,0,0,0
OR7E149P,0,0,0,0,0,0,0,0,0
OR7E14P,1,1,7,5,12,11,6,3,10
OR7E154P,7,5,15,0,1,0,29,8,3
OR7E155P,0,1,1,3,1,0,4,0,1
OR7E157P,0,0,0,2,0,0,0,0,0
OR7E158P,0,0,6,1,2,2,2,1,2
OR7E159P,0,0,0,1,1,1,1,0,2
